Silicate_ID,Structure,E_ads,Area
FOR010_M2II_45,"{'numbers': [8, 12, 12, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 6, 8, 8, 12, 12, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 6], 'positions': [[0.72546637, 5.1262465, 8.49235747], [4.76431012, 2.76729883, 4.47057516], [6.28083465, 0.40283919, 6.77250278], [3.24778558, 2.80790185, 7.34666288], [6.28083465, 4.81561055, 3.49842053], [3.24778558, 3.90332763, 5.41834668], [6.28083465, 4.1069156, 5.01004211], [4.5560418, 1.43032033, 6.1553355], [6.0000005, 1.18987519, 8.49696847], [6.7915645, 0.31612119, 8.49235747], [5.2084355, 2.06362819, 8.50157947], [4.76431012, 7.57742415, 4.47057516], [6.28083465, 5.21296451, 6.77250278], [3.24778558, 7.61802716, 7.34666288], [3.24778558, 5.52911243, 5.44272978], [6.28083465, 6.44139535, 3.52280363], [3.24778558, 8.71345294, 5.41834668], [3.24778558, 6.23780738, 3.93110821], [6.28083465, 8.91704091, 5.01004211], [4.5560418, 6.24044564, 6.1553355], [1.93952937, 6.24044564, 6.1553355], [6.7915645, 5.1262465, 8.49235747], [5.2084355, 6.8737535, 8.50157947], [6.28083465, 10.02308982, 6.77250278], [3.24778558, 10.33923774, 5.44272978], [4.5560418, 11.05057095, 6.1553355], [6.0000005, 10.81012581, 8.49696847], [6.7915645, 9.93637181, 8.49235747], [5.2084355, 11.68387881, 8.50157947], [7.79735918, 2.76729883, 4.47057516], [9.31388371, 2.80790185, 7.34666288], [9.31388371, 3.90332763, 5.41834668], [8.0056275, 1.43032033, 6.1553355], [7.79735918, 7.57742415, 4.47057516], [9.31388371, 7.61802716, 7.34666288], [9.31388371, 5.52911243, 5.44272978], [9.31388371, 8.71345294, 5.41834668], [9.31388371, 6.23780738, 3.93110821], [10.62213993, 6.24044564, 6.1553355], [8.0056275, 6.24044564, 6.1553355], [11.27453363, 6.8737535, 8.50157947], [8.0056275, 11.05057095, 6.1553355], [6.0000005, 6.0000005, 8.49696847]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.37935080455031, 122.541058642137, 2.19516634685244, -2.5235959128488]",29.17868964225
FOR010_M2II_46,"{'numbers': [8, 12, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 14, 6, 8, 8, 8, 8, 6], 'positions': [[2.89702161, 4.68534463, 4.43196277], [2.89702161, 5.79139354, 6.19442344], [1.17222875, 6.81887467, 5.57725616], [0.88818587, 6.537614, 8.64697113], [2.89702161, 10.60151885, 6.19442344], [7.44659521, 3.34572786, 3.89249582], [4.41354614, 3.34572786, 3.89249582], [5.93007067, 3.38633088, 6.76858354], [5.93007067, 1.29741615, 4.86465044], [5.93007067, 4.48175666, 4.84026734], [8.96311974, 4.68534463, 4.43196277], [7.23832689, 2.00874936, 5.57725616], [4.62181446, 2.00874936, 5.57725616], [6.0, 1.18987469, 8.21067513], [6.954284, 1.72748869, 8.64697113], [5.045716, 0.65226069, 7.77437813], [7.44659521, 8.15585318, 3.89249582], [4.41354614, 8.15585318, 3.89249582], [8.96311974, 5.79139354, 6.19442344], [5.93007067, 8.19645619, 6.76858354], [5.93007067, 6.10754146, 4.86465044], [5.93007067, 9.29188197, 4.84026734], [5.93007067, 6.81623641, 3.35302887], [8.96311974, 9.49546994, 4.43196277], [7.23832689, 6.81887467, 5.57725616], [4.62181446, 6.81887467, 5.57725616], [6.954284, 6.537614, 8.64697113], [5.045716, 5.462386, 7.77437813], [8.96311974, 10.60151885, 6.19442344], [5.93007067, 10.91766677, 4.86465044], [6.0, 10.81012531, 8.21067513], [6.954284, 11.34773931, 8.64697113], [5.045716, 10.27251131, 7.77437813], [10.68791259, 6.81887467, 5.57725616], [11.11181413, 5.462386, 7.77437813], [6.0, 6.0, 8.21067513]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.34590712675094, 120.185635012752, 2.28651748309797, -2.83917771735037]",29.17868964225
FOR010_M2II_47,"{'numbers': [12, 8, 8, 12, 12, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 8, 8, 8, 6], 'positions': [[2.2166038, 3.33454966, 6.46045023], [2.2166038, 7.03862606, 4.69798956], [0.684249, 5.513223, 8.78924892], [2.2166038, 8.14467497, 6.46045023], [5.24965287, 0.929487, 7.03461033], [5.24965287, 2.02491278, 5.10629413], [8.28270193, 2.22850075, 4.69798956], [5.76180313, 1.18987469, 8.36988092], [4.77325813, 1.67665169, 7.95051292], [6.75034713, 0.70309769, 8.78924892], [6.7661774, 5.6990093, 4.15852261], [3.73312833, 5.6990093, 4.15852261], [8.28270193, 3.33454966, 6.46045023], [5.24965287, 5.73961231, 7.03461033], [5.24965287, 3.65069758, 5.13067723], [8.28270193, 4.5629805, 3.21075108], [5.24965287, 6.83503809, 5.10629413], [5.24965287, 4.35939253, 3.61905566], [8.28270193, 7.03862606, 4.69798956], [6.55790908, 4.36203079, 5.84328295], [3.94139665, 4.36203079, 5.84328295], [4.77325813, 6.486777, 7.95051292], [6.75034713, 5.513223, 8.78924892], [8.28270193, 8.14467497, 6.46045023], [5.24965287, 10.54973762, 7.03461033], [5.24965287, 8.46082289, 5.13067723], [5.24965287, 9.16951784, 3.61905566], [6.55790908, 9.1721561, 5.84328295], [3.94139665, 9.1721561, 5.84328295], [5.76180313, 10.81012531, 8.36988092], [4.77325813, 11.29690231, 7.95051292], [6.75034713, 10.32334831, 8.78924892], [9.79922646, 5.6990093, 4.15852261], [11.315751, 5.73961231, 7.03461033], [10.00749478, 4.36203079, 5.84328295], [10.83935626, 6.486777, 7.95051292], [10.00749478, 9.1721561, 5.84328295], [5.76180313, 6.0, 8.36988092]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.37676014455178, 122.753087784712, 2.19218445540971, -2.51261455395183]",29.17868964225
FOR010_M2II_48,"{'numbers': [12, 12, 12, 14, 8, 8, 8, 8, 8, 12, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 6, 8, 8, 8, 6], 'positions': [[2.74424979, 4.99844667, 4.27434216], [4.26077433, 2.63398703, 6.57626978], [1.22772526, 5.03904968, 7.15042988], [4.26077433, 7.04675838, 3.30218753], [4.26077433, 3.86241787, 3.32657063], [1.22772526, 6.13447546, 5.22211368], [4.26077433, 6.33806343, 4.81380911], [2.53598147, 3.66146816, 5.9591025], [0.39550287, 4.918553, 8.69781247], [4.26077433, 7.44411234, 6.57626978], [2.53598147, 8.47159347, 5.9591025], [7.29382339, 1.32435015, 5.22211368], [6.0, 1.18987469, 8.61156647], [5.538399, 2.27132169, 8.52532047], [6.461601, 0.10842769, 8.69781247], [8.81034793, 4.99844667, 4.27434216], [5.77729886, 4.99844667, 4.27434216], [10.32687246, 2.63398703, 6.57626978], [7.29382339, 5.03904968, 7.15042988], [7.29382339, 2.95013495, 5.24649678], [7.29382339, 6.13447546, 5.22211368], [7.29382339, 3.6588299, 3.73487521], [10.32687246, 6.33806343, 4.81380911], [8.60207961, 3.66146816, 5.9591025], [5.98556718, 3.66146816, 5.9591025], [5.538399, 7.081447, 8.52532047], [6.461601, 4.918553, 8.69781247], [5.77729886, 9.80857198, 4.27434216], [10.32687246, 7.44411234, 6.57626978], [7.29382339, 9.84917499, 7.15042988], [7.29382339, 7.76026026, 5.24649678], [7.29382339, 8.46895521, 3.73487521], [8.60207961, 8.47159347, 5.9591025], [5.98556718, 8.47159347, 5.9591025], [6.0, 10.81012531, 8.61156647], [5.538399, 11.89157231, 8.52532047], [6.461601, 9.72867831, 8.69781247], [11.60449713, 7.081447, 8.52532047], [6.0, 6.0, 8.61156647]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.38295420435065, 122.90493532641, 2.19447901604733, -2.50864876664969]",29.17868964225
FOR010_M2II_49,"{'numbers': [8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 6, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6], 'positions': [[0.88967715, 6.2669545, 7.86307347], [5.94283729, 1.18987519, 8.40412047], [4.92989929, 0.92292019, 8.94516747], [6.95577529, 1.45682919, 7.86307347], [3.52770018, 4.42454469, 4.02698716], [5.04422471, 2.06008505, 6.32891478], [2.01117565, 4.4651477, 6.90307488], [5.04422471, 6.4728564, 3.05483253], [2.01117565, 5.56057348, 4.97475868], [5.04422471, 5.76416145, 4.56645411], [3.31943186, 3.08756618, 5.7117475], [4.92989929, 5.7330455, 8.94516747], [6.95577529, 6.2669545, 7.86307347], [3.52770018, 9.23467, 4.02698716], [5.04422471, 6.87021036, 6.32891478], [2.01117565, 9.27527301, 6.90307488], [2.01117565, 7.18635828, 4.99914178], [5.04422471, 8.0986412, 3.07921563], [3.31943186, 7.89769149, 5.7117475], [5.94283729, 10.81012581, 8.40412047], [4.92989929, 10.54317081, 8.94516747], [6.95577529, 11.07707981, 7.86307347], [9.59379831, 4.42454469, 4.02698716], [6.56074925, 4.42454469, 4.02698716], [8.07727378, 4.4651477, 6.90307488], [8.07727378, 2.37623297, 4.99914178], [8.07727378, 5.56057348, 4.97475868], [9.38552999, 3.08756618, 5.7117475], [6.76901757, 3.08756618, 5.7117475], [10.99599742, 5.7330455, 8.94516747], [6.56074925, 9.23467, 4.02698716], [11.11032285, 6.87021036, 6.32891478], [8.07727378, 9.27527301, 6.90307488], [8.07727378, 7.18635828, 4.99914178], [8.07727378, 10.37069879, 4.97475868], [8.07727378, 7.89505323, 3.48752021], [9.38552999, 7.89769149, 5.7117475], [6.76901757, 7.89769149, 5.7117475], [5.94283729, 6.0000005, 8.40412047]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.38306121315077, 122.59261079552, 2.19841528061497, -2.51202780854987]",29.17868964225
FOR010_M2II_50,"{'numbers': [8, 12, 8, 8, 8, 12, 12, 8, 8, 6, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 6, 8, 8, 8, 8, 6], 'positions': [[3.04529893, 2.92253799, 4.35810727], [3.04529893, 4.0285869, 6.12056794], [3.04529893, 7.7326633, 4.35810727], [1.32050607, 5.05606803, 5.50340066], [0.31135037, 6.966045, 7.59952163], [3.04529893, 8.83871221, 6.12056794], [6.07834799, 1.62352424, 6.69472804], [6.07834799, 2.71895002, 4.76641184], [9.11139706, 2.92253799, 4.35810727], [5.9999995, 1.18987469, 8.16017363], [6.3774485, 2.15591969, 7.59952163], [5.6225515, 0.22382969, 8.72082663], [7.59487253, 6.39304654, 3.81864032], [4.56182346, 6.39304654, 3.81864032], [9.11139706, 4.0285869, 6.12056794], [6.07834799, 6.43364955, 6.69472804], [6.07834799, 4.34473482, 4.79079494], [6.07834799, 7.52907533, 4.76641184], [6.07834799, 5.05342977, 3.27917337], [9.11139706, 7.7326633, 4.35810727], [7.38660421, 5.05606803, 5.50340066], [4.77009178, 5.05606803, 5.50340066], [6.3774485, 6.966045, 7.59952163], [5.6225515, 5.033955, 8.72082663], [9.11139706, 8.83871221, 6.12056794], [6.07834799, 11.24377486, 6.69472804], [6.07834799, 9.15486013, 4.79079494], [7.38660421, 9.86619334, 5.50340066], [4.77009178, 9.86619334, 5.50340066], [5.9999995, 10.81012531, 8.16017363], [6.3774485, 11.77617031, 7.59952163], [5.6225515, 9.84408031, 8.72082663], [10.83618991, 5.05606803, 5.50340066], [11.68864963, 5.033955, 8.72082663], [5.9999995, 6.0, 8.16017363]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.91091502565291, 119.372356087755, 2.26811172551174, -2.31380707925314]",29.17868964225
FOR001_2_1,"{'numbers': [12, 8, 6, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[2.0889056, 5.38283272, 5.21391696], [1.06142447, 6.0, 6.93870981], [1.21274091, 5.40737633, 8.21027689], [1.31832491, 6.54251233, 7.90967889], [1.10715591, 4.27224033, 8.51087589], [3.46912538, 1.96727805, 5.21391696], [5.60265542, 0.82198465, 6.93870981], [5.87154978, 6.0, 3.48912411], [2.12950861, 2.506745, 6.73044149], [4.53457127, 7.68476034, 6.73044149], [4.53457127, 7.68476034, 3.69739243], [6.89903091, 5.38283272, 5.21391696], [4.17782033, 3.47889962, 5.21391696], [2.48625955, 8.65691497, 5.21391696], [5.80360513, 3.45451652, 5.21391696], [5.67060007, 8.63253187, 5.21391696], [3.19495451, 7.14529339, 5.21391696], [3.46648712, 4.19150534, 3.90566075], [3.46648712, 4.19150534, 6.52217317], [5.60265542, 11.17801534, 6.93870981], [5.87154978, 6.0, 6.93870981], [3.19759276, 9.36952069, 6.52217317], [6.12845022, 6.54251233, 7.90967889], [5.91728122, 4.27224033, 8.51087589], [8.27925069, 1.96727805, 5.21391696], [6.93963392, 2.506745, 3.69739243], [6.93963392, 2.506745, 6.73044149], [9.34469658, 7.68476034, 6.73044149], [8.98794564, 3.47889962, 5.21391696], [7.29638487, 8.65691497, 5.21391696], [10.61373044, 3.45451652, 5.21391696], [8.00507982, 7.14529339, 5.21391696], [8.27661243, 4.19150534, 3.90566075], [8.27661243, 4.19150534, 6.52217317], [10.68167509, 6.0, 6.93870981], [8.00771807, 9.36952069, 6.52217317], [10.83299153, 5.40737633, 8.21027689], [10.93857553, 6.54251233, 7.90967889], [10.72740653, 4.27224033, 8.51087589], [6.02286622, 5.40737633, 8.21027689]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.19114420625306, 126.103264696667, 1.32814633300287, -3.07876016155319]",49.8138053434618
FOR001_2_2,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[1.495496, 5.52611424, 6.53782099], [3.85995564, 3.22418662, 5.02129646], [2.6315248, 6.47388576, 5.02129646], [2.56358015, 9.01936924, 6.74608931], [2.83247451, 3.84135389, 6.74608931], [1.18987469, 5.90920005, 8.17654139], [0.64043669, 6.80946505, 7.64958639], [1.73931269, 5.00893405, 8.70349639], [7.64259982, 3.84135389, 3.29650361], [7.37370546, 9.01936924, 3.29650361], [6.30562132, 5.52611424, 6.53782099], [6.30562132, 5.52611424, 3.50477193], [8.67008096, 3.22418662, 5.02129646], [6.34622433, 8.40220196, 5.02129646], [5.94887037, 1.32025352, 5.02129646], [4.2573096, 6.49826886, 5.02129646], [7.57465517, 1.29587042, 5.02129646], [7.44165011, 6.47388576, 5.02129646], [4.96600455, 4.98664729, 5.02129646], [5.24017542, 10.16466263, 5.02129646], [5.23753717, 2.03285924, 3.71304025], [5.23753717, 2.03285924, 6.32955267], [7.37370546, 9.01936924, 6.74608931], [7.64259982, 3.84135389, 6.74608931], [4.96864281, 7.21087458, 6.32955267], [4.96864281, 7.21087458, 3.71304025], [5.450562, 6.80946505, 7.64958639], [6.549438, 5.00893405, 8.70349639], [3.90055866, 10.70412958, 6.53782099], [11.11574663, 5.52611424, 6.53782099], [9.06743491, 6.49826886, 5.02129646], [9.77612986, 4.98664729, 5.02129646], [10.04766248, 2.03285924, 6.32955267], [9.77876812, 7.21087458, 6.32955267], [9.77876812, 7.21087458, 3.71304025], [10.81012531, 5.90920005, 8.17654139], [10.26068731, 6.80946505, 7.64958639], [11.35956331, 5.00893405, 8.70349639], [8.71068397, 10.70412958, 6.53782099], [6.0, 5.90920005, 8.17654139]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.56999003285205, 176.889698431447, 2.84037177536352, -0.551834255250697]",49.8138053434618
FOR001_2_3,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 6], 'positions': [[0.62723876, 4.31523966, 7.7423631], [2.9916984, 2.01331204, 6.22583857], [1.76326756, 5.26301118, 6.22583857], [1.69532291, 7.80849466, 7.95063142], [1.96421727, 2.63047931, 7.95063142], [1.18987469, 5.93167528, 8.7914045], [0.05279569, 6.24287028, 8.7755985], [2.32695369, 5.62048028, 8.8072105], [6.77698084, 4.85470661, 3.1927895], [6.77434258, 2.63047931, 4.50104571], [6.50544822, 7.80849466, 4.50104571], [5.43736408, 4.31523966, 7.7423631], [5.43736408, 4.31523966, 4.70931403], [7.80182372, 2.01331204, 6.22583857], [5.47796709, 7.19132738, 6.22583857], [3.38905236, 5.28739428, 6.22583857], [6.57339287, 5.26301118, 6.22583857], [4.09774731, 3.77577271, 6.22583857], [4.37191818, 8.95378805, 6.22583857], [4.36927993, 0.82198465, 7.53409478], [6.50544822, 7.80849466, 7.95063142], [6.77434258, 2.63047931, 7.95063142], [4.10038557, 6.0, 7.53409478], [4.10038557, 6.0, 4.91758235], [4.862921, 6.24287028, 8.7755985], [7.137079, 5.62048028, 8.8072105], [3.03230142, 9.493255, 7.7423631], [5.08061313, 10.46540963, 6.22583857], [6.70639793, 10.44102653, 6.22583857], [4.36927993, 11.17801535, 7.53409478], [7.88302975, 6.61716728, 3.1927895], [10.24748939, 4.31523966, 7.7423631], [10.2880924, 7.19132738, 6.22583857], [8.19917767, 5.28739428, 6.22583857], [8.90787262, 3.77577271, 6.22583857], [9.18204349, 8.95378805, 6.22583857], [11.31557353, 7.80849466, 7.95063142], [8.91051088, 6.0, 7.53409478], [8.91051088, 6.0, 4.91758235], [10.81012531, 5.93167528, 8.7914045], [9.67304631, 6.24287028, 8.7755985], [11.94720431, 5.62048028, 8.8072105], [7.84242673, 9.493255, 4.70931403], [7.84242673, 9.493255, 7.7423631], [6.0, 5.93167528, 8.7914045]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-3.19159605135178, 125.936621857688, 1.32994758214653, -3.09681505225058]",49.8138053434618
FOR001_2_16,"{'numbers': [8, 12, 12, 8, 8, 6, 8, 8, 12, 8, 14, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 8, 6], 'positions': [[2.64023398, 6.0, 4.43826921], [1.57214983, 2.506745, 7.6795866], [1.61275285, 5.38283272, 6.16306207], [2.70817863, 3.45451652, 6.16306207], [2.64023398, 6.0, 7.88785492], [1.18987419, 5.90361341, 8.759866], [0.02947019, 6.08074541, 8.649745], [2.35027919, 5.72648141, 8.869987], [3.93660947, 10.56084807, 6.16306207], [2.84118369, 8.63253187, 6.16306207], [6.73902609, 6.71260572, 3.130013], [5.11324129, 6.73698882, 3.130013], [7.45035929, 6.0, 4.43826921], [6.38227515, 2.506745, 7.6795866], [6.38227515, 2.506745, 4.64653753], [6.42287816, 5.38283272, 6.16306207], [4.33396343, 3.47889962, 6.16306207], [7.51830394, 3.45451652, 6.16306207], [5.04265838, 1.96727805, 6.16306207], [5.31682925, 7.14529339, 6.16306207], [7.45035929, 6.0, 7.88785492], [7.71925365, 0.82198465, 7.88785492], [5.04529664, 4.19150534, 7.47131828], [5.04529664, 4.19150534, 4.85480585], [4.8395955, 6.08074541, 8.649745], [7.1604045, 5.72648141, 8.869987], [3.97721249, 7.68476034, 4.64653753], [3.97721249, 7.68476034, 7.6795866], [8.74673479, 10.56084807, 6.16306207], [6.0255242, 8.65691497, 6.16306207], [7.651309, 8.63253187, 6.16306207], [5.314191, 9.36952069, 4.85480585], [5.314191, 9.36952069, 7.47131828], [7.71925365, 11.17801535, 7.88785492], [11.23300347, 5.38283272, 6.16306207], [9.14408874, 3.47889962, 6.16306207], [10.12695456, 7.14529339, 6.16306207], [9.85542195, 4.19150534, 7.47131828], [9.85542195, 4.19150534, 4.85480585], [10.81012481, 5.90361341, 8.759866], [9.64972081, 6.08074541, 8.649745], [11.97052981, 5.72648141, 8.869987], [8.7873378, 7.68476034, 4.64653753], [8.7873378, 7.68476034, 7.6795866], [10.12431631, 9.36952069, 7.47131828], [5.9999995, 5.90361341, 8.759866]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.56771101195159, 123.759964228902, 1.34693556196533, -1.96222944104852]",49.8138053434618
FOR001_2_17,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 12, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[0.75779944, 6.0, 6.86964599], [3.12225908, 3.69807238, 5.35312146], [1.89382824, 6.94777152, 5.35312146], [1.82588359, 9.493255, 7.07791431], [2.09477795, 4.31523966, 7.07791431], [1.18987469, 5.75501065, 8.37110239], [1.91356169, 6.68577366, 8.37167139], [0.46618769, 4.82424865, 8.37053239], [6.90490326, 4.31523966, 3.62832861], [3.1628621, 0.82198465, 6.86964599], [5.56792476, 6.0, 6.86964599], [5.56792476, 6.0, 3.83659693], [7.9323844, 3.69807238, 5.35312146], [5.60852777, 8.87608772, 5.35312146], [5.21117381, 1.79413928, 5.35312146], [3.51961304, 6.97215462, 5.35312146], [6.83695861, 1.76975618, 5.35312146], [6.70395355, 6.94777152, 5.35312146], [4.22830799, 5.46053305, 5.35312146], [4.50247886, 10.63854839, 5.35312146], [4.49984061, 2.506745, 4.04486525], [4.49984061, 2.506745, 6.66137767], [6.6360089, 9.493255, 7.07791431], [6.90490326, 4.31523966, 7.07791431], [4.23094625, 7.68476034, 6.66137767], [4.23094625, 7.68476034, 4.04486525], [6.723687, 6.68577366, 8.37167139], [5.276313, 4.82424865, 8.37053239], [7.97298741, 0.82198465, 6.86964599], [10.37805007, 6.0, 6.86964599], [8.32973835, 6.97215462, 5.35312146], [9.0384333, 5.46053305, 5.35312146], [9.30996592, 2.506745, 6.66137767], [9.04107156, 7.68476034, 6.66137767], [9.04107156, 7.68476034, 4.04486525], [10.81012531, 5.75501065, 8.37110239], [11.53381231, 6.68577366, 8.37167139], [10.08643831, 4.82424865, 8.37053239], [7.97298741, 11.17801535, 6.86964599], [6.0, 5.75501065, 8.37110239]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.45759728055168, 177.486583874899, 3.09781557365785, -0.433696975248722]",49.8138053434618
FOR001_2_18,"{'numbers': [12, 12, 8, 8, 6, 8, 8, 12, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[0.6381021, 8.89759131, 6.64793049], [3.00256174, 6.59566369, 5.13140596], [1.90713596, 4.66734749, 5.13140596], [1.97508061, 7.21283097, 6.85619881], [1.08265777, 6.46001165, 8.19835689], [0.40466877, 5.58005465, 8.59338689], [1.76064677, 7.33996765, 7.80332689], [5.48883043, 1.41764835, 5.13140596], [4.38278152, 3.18010902, 5.13140596], [6.51631156, 2.03481562, 6.85619881], [6.78520592, 7.21283097, 3.40661311], [3.04316476, 3.71957597, 6.64793049], [5.44822741, 8.89759131, 6.64793049], [5.44822741, 8.89759131, 3.61488143], [7.81268705, 6.59566369, 5.13140596], [5.09147647, 4.69173059, 5.13140596], [3.3999157, 9.86974593, 5.13140596], [6.71726127, 4.66734749, 5.13140596], [6.58425621, 9.84536284, 5.13140596], [4.10861065, 8.35812436, 5.13140596], [4.38014327, 5.40433631, 3.82314975], [4.38014327, 5.40433631, 6.43966217], [6.78520592, 7.21283097, 6.85619881], [4.11124891, 10.58235165, 6.43966217], [5.21479408, 5.58005465, 8.59338689], [6.57077208, 7.33996765, 7.80332689], [9.19290683, 3.18010902, 5.13140596], [7.85329007, 3.71957597, 3.61488143], [7.85329007, 3.71957597, 6.64793049], [10.25835273, 8.89759131, 6.64793049], [9.90160178, 4.69173059, 5.13140596], [8.21004101, 9.86974593, 5.13140596], [8.91873596, 8.35812436, 5.13140596], [9.19026858, 5.40433631, 3.82314975], [9.19026858, 5.40433631, 6.43966217], [11.59533123, 7.21283097, 6.85619881], [8.92137422, 10.58235165, 6.43966217], [10.70290839, 6.46001165, 8.19835689], [10.02491939, 5.58005465, 8.59338689], [11.38089739, 7.33996765, 7.80332689], [5.89278308, 6.46001165, 8.19835689]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.68348641105081, 171.61529980363, 2.61796976859962, -0.698779753548706]",49.8138053434618
