Silicate_ID,Structure,E_ads,RMSD
FOR001_2_9,"{'numbers': [8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 12, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 6, 8, 8, 6], 'positions': [[4.55430343, 4.31523966, 3.41310661], [3.21732492, 6.0, 6.65442399], [3.21732492, 6.0, 3.62137493], [5.58178456, 3.69807238, 5.13789946], [3.25792794, 8.87608772, 5.13789946], [2.86057398, 1.79413928, 5.13789946], [1.16901321, 6.97215462, 5.13789946], [4.48635878, 1.76975618, 5.13789946], [4.35335372, 6.94777152, 5.13789946], [1.87770816, 5.46053305, 5.13789946], [2.14924078, 2.506745, 6.44615567], [4.28540907, 9.493255, 6.86269231], [4.55430343, 4.31523966, 6.86269231], [1.88034642, 7.68476034, 6.44615567], [1.20480717, 5.46586303, 8.20440139], [1.19887917, 4.35064703, 7.82190939], [1.21073617, 6.58107904, 8.58689339], [9.36442874, 4.31523966, 3.41310661], [5.62238758, 0.82198465, 6.65442399], [8.02745024, 6.0, 6.65442399], [8.02745024, 6.0, 3.62137493], [10.39190988, 3.69807238, 5.13789946], [8.06805325, 8.87608772, 5.13789946], [7.67069929, 1.79413928, 5.13789946], [5.97913852, 6.97215462, 5.13789946], [9.29648409, 1.76975618, 5.13789946], [9.16347903, 6.94777152, 5.13789946], [6.68783347, 5.46053305, 5.13789946], [6.95936609, 2.506745, 3.82964325], [6.95936609, 2.506745, 6.44615567], [9.09553438, 9.493255, 6.86269231], [9.36442874, 4.31523966, 6.86269231], [6.69047173, 7.68476034, 6.44615567], [6.69047173, 7.68476034, 3.82964325], [6.00900448, 4.35064703, 7.82190939], [6.02086148, 6.58107904, 8.58689339], [5.62238758, 11.17801535, 6.65442399], [10.78926383, 6.97215462, 5.13789946], [10.82505779, 5.46586303, 8.20440139], [10.81912979, 4.35064703, 7.82190939], [10.83098679, 6.58107904, 8.58689339], [6.01493248, 5.46586303, 8.20440139]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.58817526605094, 175.878557020163, 2.81619959907375]",0.431298820265112
FOR001_2_10,"{'numbers': [8, 12, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 14, 8, 8, 6, 8, 8, 12, 12, 14, 8, 6], 'positions': [[2.76528866, 4.31523966, 4.22374571], [1.73780753, 3.69807238, 5.94853857], [2.83323331, 1.76975618, 5.94853857], [2.76528866, 4.31523966, 7.67333142], [1.18987419, 5.67641153, 8.8263215], [0.05519019, 5.86580753, 8.5681325], [2.32455919, 5.48701553, 9.0845105], [4.06166415, 8.87608772, 5.94853857], [1.34045357, 6.97215462, 5.94853857], [2.96623837, 6.94777152, 5.94853857], [0.62912037, 7.68476034, 7.25679478], [3.03418302, 9.493255, 7.67333142], [5.23829597, 5.05222848, 2.9154895], [7.57541397, 4.31523966, 4.22374571], [6.50732983, 0.82198465, 7.4650631], [6.54793284, 3.69807238, 5.94853857], [4.45901811, 1.79413928, 5.94853857], [7.64335862, 1.76975618, 5.94853857], [5.44188393, 5.46053305, 5.94853857], [7.57541397, 4.31523966, 7.67333142], [5.17035132, 2.506745, 7.25679478], [5.17035132, 2.506745, 4.64028235], [4.8653155, 5.86580753, 8.5681325], [7.1346845, 5.48701553, 9.0845105], [4.10226717, 6.0, 4.43201403], [4.10226717, 6.0, 7.4650631], [6.50732983, 11.17801534, 7.4650631], [8.87178947, 8.87608772, 5.94853857], [6.15057888, 6.97215462, 5.94853857], [7.77636368, 6.94777152, 5.94853857], [5.16771306, 10.63854839, 5.94853857], [5.43924568, 7.68476034, 4.64028235], [5.43924568, 7.68476034, 7.25679478], [7.84430833, 9.493255, 7.67333142], [9.26914342, 1.79413928, 5.94853857], [10.25200924, 5.46053305, 5.94853857], [9.98047663, 2.506745, 7.25679478], [10.81012481, 5.67641153, 8.8263215], [9.67544081, 5.86580753, 8.5681325], [11.94480981, 5.48701553, 9.0845105], [8.91239248, 6.0, 4.43201403], [8.91239248, 6.0, 7.4650631], [10.9607042, 6.97215462, 5.94853857], [10.24937099, 7.68476034, 7.25679478], [5.9999995, 5.67641153, 8.8263215]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.59467783495097, 176.634600710631, 2.85724509727737]",0.350567903891923
FOR001_2_11,"{'numbers': [8, 12, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 14, 8, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 12, 6, 8, 8, 6], 'positions': [[4.37235928, 3.84135389, 3.36670811], [3.34487815, 3.22418662, 5.09150096], [4.44030393, 1.29587042, 5.09150096], [2.23882924, 4.98664729, 5.09150096], [4.37235928, 3.84135389, 6.81629381], [1.96729663, 2.03285924, 6.39975717], [4.64125364, 9.01936924, 3.36670811], [0.89921248, 5.52611424, 6.60802549], [3.30427513, 10.70412958, 6.60802549], [5.66873477, 8.40220196, 5.09150096], [2.94752419, 6.49826886, 5.09150096], [4.57330899, 6.47388576, 5.09150096], [2.23619099, 7.21087458, 3.78324475], [2.23619099, 7.21087458, 6.39975717], [4.64125364, 9.01936924, 6.81629381], [1.18987469, 6.02850053, 8.15254889], [0.12767769, 6.20361453, 7.67180689], [2.25207169, 5.85338753, 8.63329189], [8.15500346, 3.22418662, 5.09150096], [6.06608873, 1.32025352, 5.09150096], [7.04895455, 4.98664729, 5.09150096], [9.18248459, 3.84135389, 6.81629381], [6.77742194, 2.03285924, 6.39975717], [6.77742194, 2.03285924, 3.78324475], [5.70933779, 5.52611424, 3.57497643], [5.70933779, 5.52611424, 6.60802549], [8.11440045, 10.70412958, 6.60802549], [10.47886009, 8.40220196, 5.09150096], [7.7576495, 6.49826886, 5.09150096], [9.3834343, 6.47388576, 5.09150096], [6.77478368, 10.16466263, 5.09150096], [7.0463163, 7.21087458, 3.78324475], [7.0463163, 7.21087458, 6.39975717], [9.45137895, 9.01936924, 6.81629381], [4.937803, 6.20361453, 7.67180689], [7.062197, 5.85338753, 8.63329189], [10.5194631, 5.52611424, 6.60802549], [10.81012531, 6.02850053, 8.15254889], [9.74792831, 6.20361453, 7.67180689], [11.87232231, 5.85338753, 8.63329189], [6.0, 6.02850053, 8.15254889]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.56992043975083, 177.580374278495, 2.91644951406048]",1.22343000642172
FOR001_2_12,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 8, 12, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[1.24645919, 6.0, 6.59472999], [3.61091883, 3.69807238, 5.07820546], [2.38248799, 6.94777152, 5.07820546], [2.31454334, 9.493255, 6.80299831], [2.5834377, 4.31523966, 6.80299831], [1.18987419, 6.04794567, 8.12333239], [0.88556519, 7.05969667, 7.60007739], [1.49418419, 5.03619467, 8.64658739], [7.39356301, 4.31523966, 3.35341261], [7.12466865, 9.493255, 3.35341261], [3.65152185, 0.82198465, 6.59472999], [6.05658451, 6.0, 6.59472999], [6.05658451, 6.0, 3.56168093], [8.42104415, 3.69807238, 5.07820546], [6.09718752, 8.87608772, 5.07820546], [5.69983356, 1.79413928, 5.07820546], [4.00827279, 6.97215462, 5.07820546], [7.32561836, 1.76975618, 5.07820546], [7.1926133, 6.94777152, 5.07820546], [4.71696774, 5.46053305, 5.07820546], [4.99113861, 10.63854839, 5.07820546], [4.98850036, 2.506745, 3.76994925], [4.98850036, 2.506745, 6.38646167], [7.12466865, 9.493255, 6.80299831], [7.39356301, 4.31523966, 6.80299831], [4.719606, 7.68476034, 6.38646167], [4.719606, 7.68476034, 3.76994925], [5.6956905, 7.05969667, 7.60007739], [6.3043095, 5.03619467, 8.64658739], [3.65152185, 11.17801535, 6.59472999], [8.46164716, 0.82198465, 6.59472999], [10.86670982, 6.0, 6.59472999], [8.8183981, 6.97215462, 5.07820546], [9.52709305, 5.46053305, 5.07820546], [9.79862567, 2.506745, 6.38646167], [9.52973131, 7.68476034, 6.38646167], [9.52973131, 7.68476034, 3.76994925], [10.81012481, 6.04794567, 8.12333239], [10.50581581, 7.05969667, 7.60007739], [11.11443481, 5.03619467, 8.64658739], [8.46164716, 11.17801535, 6.59472999], [5.9999995, 6.04794567, 8.12333239]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.43809984625227, 178.059180178006, 3.19308151981606]",0.552681056608531
FOR001_2_13,"{'numbers': [8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 12, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 8, 6, 8, 8, 6], 'positions': [[4.00183981, 5.4273533, 3.55608911], [2.6648613, 7.11211365, 6.79740649], [2.6648613, 7.11211365, 3.76435743], [5.02932094, 4.81018603, 5.28088196], [2.30811036, 2.90625293, 5.28088196], [3.93389516, 2.88186983, 5.28088196], [3.8008901, 8.05988517, 5.28088196], [1.32524454, 6.5726467, 5.28088196], [1.59677716, 3.61885865, 6.58913817], [3.73294545, 10.60536865, 7.00567481], [4.00183981, 5.4273533, 7.00567481], [1.3278828, 8.79687399, 6.58913817], [1.18987419, 5.88422542, 8.34682189], [2.30710919, 5.52035542, 8.24973289], [0.07264019, 6.24809542, 8.44391089], [6.40954072, 1.39463135, 5.28088196], [8.81196512, 5.4273533, 3.55608911], [5.06992396, 1.9340983, 6.79740649], [7.47498662, 7.11211365, 6.79740649], [7.47498662, 7.11211365, 3.76435743], [9.83944626, 4.81018603, 5.28088196], [7.51558963, 9.98820137, 5.28088196], [7.11823567, 2.90625293, 5.28088196], [5.4266749, 8.08426827, 5.28088196], [8.74402047, 2.88186983, 5.28088196], [8.61101541, 8.05988517, 5.28088196], [6.13536985, 6.5726467, 5.28088196], [6.40690247, 3.61885865, 3.97262575], [6.40690247, 3.61885865, 6.58913817], [8.54307076, 10.60536865, 7.00567481], [8.81196512, 5.4273533, 7.00567481], [6.13800811, 8.79687399, 6.58913817], [6.13800811, 8.79687399, 3.97262575], [7.1172345, 5.52035542, 8.24973289], [4.8827655, 6.24809542, 8.44391089], [9.88004927, 1.9340983, 6.79740649], [10.23680021, 8.08426827, 5.28088196], [10.94549516, 6.5726467, 5.28088196], [11.21702778, 3.61885865, 6.58913817], [10.81012481, 5.88422542, 8.34682189], [11.92735981, 5.52035542, 8.24973289], [9.69289081, 6.24809542, 8.44391089], [5.9999995, 5.88422542, 8.34682189]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.580453082953, 175.238555388454, 2.84485760203774]",0.890214589767842
FOR001_2_14,"{'numbers': [8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 14, 8, 6, 8, 8, 6], 'positions': [[4.42927121, 3.84135389, 3.37271211], [4.16037685, 9.01936924, 3.37271211], [3.0922927, 5.52611424, 6.61402949], [3.0922927, 5.52611424, 3.58098043], [5.45675234, 3.22418662, 5.09750496], [3.13289572, 8.40220196, 5.09750496], [1.04398099, 6.49826886, 5.09750496], [4.36132656, 1.29587042, 5.09750496], [4.2283215, 6.47388576, 5.09750496], [1.75267594, 4.98664729, 5.09750496], [2.02420855, 2.03285924, 6.40576117], [4.16037685, 9.01936924, 6.82229781], [4.42927121, 3.84135389, 6.82229781], [1.75531419, 7.21087458, 6.40576117], [0.99498118, 6.14214777, 8.15345489], [0.62443518, 5.12813677, 7.67962289], [1.36552718, 7.15615977, 8.62728789], [7.90241801, 5.52611424, 6.61402949], [7.90241801, 5.52611424, 3.58098043], [7.94302103, 8.40220196, 5.09750496], [7.54566707, 1.32025352, 5.09750496], [5.8541063, 6.49826886, 5.09750496], [9.03844681, 6.47388576, 5.09750496], [6.56280125, 4.98664729, 5.09750496], [6.83697212, 10.16466263, 5.09750496], [6.83433386, 2.03285924, 6.40576117], [8.97050216, 9.01936924, 6.82229781], [9.23939652, 3.84135389, 6.82229781], [6.5654395, 7.21087458, 6.40576117], [6.5654395, 7.21087458, 3.78924875], [5.4345605, 5.12813677, 7.67962289], [6.1756525, 7.15615977, 8.62728789], [5.49735536, 10.70412958, 6.61402949], [10.66423161, 6.49826886, 5.09750496], [11.37556482, 7.21087458, 6.40576117], [10.61523181, 6.14214777, 8.15345489], [10.24468581, 5.12813677, 7.67962289], [10.98577781, 7.15615977, 8.62728789], [5.8051065, 6.14214777, 8.15345489]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.55963473995257, 176.629000006405, 2.80408199833129]",1.30173656576554
FOR001_2_15,"{'numbers': [12, 8, 6, 8, 8, 8, 12, 8, 8, 8, 12, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[1.52550326, 7.19132738, 5.41003846], [0.49802213, 7.80849466, 7.13483131], [1.18987519, 6.18390927, 8.29110739], [0.05257119, 6.49378427, 8.26746039], [2.32717819, 5.87403427, 8.31475439], [5.03925308, 2.63047931, 3.68524561], [4.01177195, 2.01331204, 5.41003846], [2.90572304, 3.77577271, 5.41003846], [5.03925308, 2.63047931, 7.13483131], [5.30814744, 7.80849466, 3.68524561], [1.56610628, 4.31523966, 6.92656299], [3.97116894, 9.493255, 6.92656299], [3.97116894, 9.493255, 3.89351393], [6.33562858, 7.19132738, 5.41003846], [3.61441799, 5.28739428, 5.41003846], [5.24020279, 5.26301118, 5.41003846], [5.10719773, 10.44102653, 5.41003846], [2.63155217, 8.95378805, 5.41003846], [2.90308479, 6.0, 4.10178225], [2.90308479, 6.0, 6.71829467], [5.30814744, 7.80849466, 7.13483131], [4.8626965, 6.49378427, 8.26746039], [7.1373035, 5.87403427, 8.31475439], [8.82189726, 2.01331204, 5.41003846], [7.71584835, 3.77577271, 5.41003846], [9.84937839, 2.63047931, 7.13483131], [7.44431574, 0.82198466, 6.71829467], [6.37623159, 4.31523966, 3.89351393], [6.37623159, 4.31523966, 6.92656299], [8.78129425, 9.493255, 6.92656299], [11.14575389, 7.19132738, 5.41003846], [8.42454331, 5.28739428, 5.41003846], [6.73298253, 10.46540963, 5.41003846], [10.0503281, 5.26301118, 5.41003846], [7.44167748, 8.95378805, 5.41003846], [7.7132101, 6.0, 4.10178225], [7.7132101, 6.0, 6.71829467], [10.11827275, 7.80849466, 7.13483131], [7.44431574, 11.17801534, 6.71829467], [10.81012581, 6.18390927, 8.29110739], [9.67282181, 6.49378427, 8.26746039], [11.94742881, 5.87403427, 8.31475439], [6.0000005, 6.18390927, 8.29110739]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.68333096594984, 173.15688587088, 2.77765989819346]",1.23630543827073
FOR001_2_16,"{'numbers': [8, 12, 12, 8, 8, 6, 8, 8, 12, 8, 14, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 8, 8, 8, 8, 12, 14, 8, 8, 8, 6, 8, 8, 12, 12, 8, 6], 'positions': [[2.64023398, 6.0, 4.43826921], [1.57214983, 2.506745, 7.6795866], [1.61275285, 5.38283272, 6.16306207], [2.70817863, 3.45451652, 6.16306207], [2.64023398, 6.0, 7.88785492], [1.18987419, 5.90361341, 8.759866], [0.02947019, 6.08074541, 8.649745], [2.35027919, 5.72648141, 8.869987], [3.93660947, 10.56084807, 6.16306207], [2.84118369, 8.63253187, 6.16306207], [6.73902609, 6.71260572, 3.130013], [5.11324129, 6.73698882, 3.130013], [7.45035929, 6.0, 4.43826921], [6.38227515, 2.506745, 7.6795866], [6.38227515, 2.506745, 4.64653753], [6.42287816, 5.38283272, 6.16306207], [4.33396343, 3.47889962, 6.16306207], [7.51830394, 3.45451652, 6.16306207], [5.04265838, 1.96727805, 6.16306207], [5.31682925, 7.14529339, 6.16306207], [7.45035929, 6.0, 7.88785492], [7.71925365, 0.82198465, 7.88785492], [5.04529664, 4.19150534, 7.47131828], [5.04529664, 4.19150534, 4.85480585], [4.8395955, 6.08074541, 8.649745], [7.1604045, 5.72648141, 8.869987], [3.97721249, 7.68476034, 4.64653753], [3.97721249, 7.68476034, 7.6795866], [8.74673479, 10.56084807, 6.16306207], [6.0255242, 8.65691497, 6.16306207], [7.651309, 8.63253187, 6.16306207], [5.314191, 9.36952069, 4.85480585], [5.314191, 9.36952069, 7.47131828], [7.71925365, 11.17801535, 7.88785492], [11.23300347, 5.38283272, 6.16306207], [9.14408874, 3.47889962, 6.16306207], [10.12695456, 7.14529339, 6.16306207], [9.85542195, 4.19150534, 7.47131828], [9.85542195, 4.19150534, 4.85480585], [10.81012481, 5.90361341, 8.759866], [9.64972081, 6.08074541, 8.649745], [11.97052981, 5.72648141, 8.869987], [8.7873378, 7.68476034, 4.64653753], [8.7873378, 7.68476034, 7.6795866], [10.12431631, 9.36952069, 7.47131828], [5.9999995, 5.90361341, 8.759866]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-2.56771101195159, 123.759964228902, 1.34693556196533]",0.323264831605276
FOR001_2_17,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 12, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[0.75779944, 6.0, 6.86964599], [3.12225908, 3.69807238, 5.35312146], [1.89382824, 6.94777152, 5.35312146], [1.82588359, 9.493255, 7.07791431], [2.09477795, 4.31523966, 7.07791431], [1.18987469, 5.75501065, 8.37110239], [1.91356169, 6.68577366, 8.37167139], [0.46618769, 4.82424865, 8.37053239], [6.90490326, 4.31523966, 3.62832861], [3.1628621, 0.82198465, 6.86964599], [5.56792476, 6.0, 6.86964599], [5.56792476, 6.0, 3.83659693], [7.9323844, 3.69807238, 5.35312146], [5.60852777, 8.87608772, 5.35312146], [5.21117381, 1.79413928, 5.35312146], [3.51961304, 6.97215462, 5.35312146], [6.83695861, 1.76975618, 5.35312146], [6.70395355, 6.94777152, 5.35312146], [4.22830799, 5.46053305, 5.35312146], [4.50247886, 10.63854839, 5.35312146], [4.49984061, 2.506745, 4.04486525], [4.49984061, 2.506745, 6.66137767], [6.6360089, 9.493255, 7.07791431], [6.90490326, 4.31523966, 7.07791431], [4.23094625, 7.68476034, 6.66137767], [4.23094625, 7.68476034, 4.04486525], [6.723687, 6.68577366, 8.37167139], [5.276313, 4.82424865, 8.37053239], [7.97298741, 0.82198465, 6.86964599], [10.37805007, 6.0, 6.86964599], [8.32973835, 6.97215462, 5.35312146], [9.0384333, 5.46053305, 5.35312146], [9.30996592, 2.506745, 6.66137767], [9.04107156, 7.68476034, 6.66137767], [9.04107156, 7.68476034, 4.04486525], [10.81012531, 5.75501065, 8.37110239], [11.53381231, 6.68577366, 8.37167139], [10.08643831, 4.82424865, 8.37053239], [7.97298741, 11.17801535, 6.86964599], [6.0, 5.75501065, 8.37110239]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.45759728055168, 177.486583874899, 3.09781557365785]",0.61522035428724
FOR001_2_18,"{'numbers': [12, 12, 8, 8, 6, 8, 8, 12, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 6, 8, 8, 6], 'positions': [[0.6381021, 8.89759131, 6.64793049], [3.00256174, 6.59566369, 5.13140596], [1.90713596, 4.66734749, 5.13140596], [1.97508061, 7.21283097, 6.85619881], [1.08265777, 6.46001165, 8.19835689], [0.40466877, 5.58005465, 8.59338689], [1.76064677, 7.33996765, 7.80332689], [5.48883043, 1.41764835, 5.13140596], [4.38278152, 3.18010902, 5.13140596], [6.51631156, 2.03481562, 6.85619881], [6.78520592, 7.21283097, 3.40661311], [3.04316476, 3.71957597, 6.64793049], [5.44822741, 8.89759131, 6.64793049], [5.44822741, 8.89759131, 3.61488143], [7.81268705, 6.59566369, 5.13140596], [5.09147647, 4.69173059, 5.13140596], [3.3999157, 9.86974593, 5.13140596], [6.71726127, 4.66734749, 5.13140596], [6.58425621, 9.84536284, 5.13140596], [4.10861065, 8.35812436, 5.13140596], [4.38014327, 5.40433631, 3.82314975], [4.38014327, 5.40433631, 6.43966217], [6.78520592, 7.21283097, 6.85619881], [4.11124891, 10.58235165, 6.43966217], [5.21479408, 5.58005465, 8.59338689], [6.57077208, 7.33996765, 7.80332689], [9.19290683, 3.18010902, 5.13140596], [7.85329007, 3.71957597, 3.61488143], [7.85329007, 3.71957597, 6.64793049], [10.25835273, 8.89759131, 6.64793049], [9.90160178, 4.69173059, 5.13140596], [8.21004101, 9.86974593, 5.13140596], [8.91873596, 8.35812436, 5.13140596], [9.19026858, 5.40433631, 3.82314975], [9.19026858, 5.40433631, 6.43966217], [11.59533123, 7.21283097, 6.85619881], [8.92137422, 10.58235165, 6.43966217], [10.70290839, 6.46001165, 8.19835689], [10.02491939, 5.58005465, 8.59338689], [11.38089739, 7.33996765, 7.80332689], [5.89278308, 6.46001165, 8.19835689]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.68348641105081, 171.61529980363, 2.61796976859962]",0.507619629445261
FOR001_2_19,"{'numbers': [12, 12, 8, 8, 8, 6, 8, 8, 8, 8, 12, 12, 12, 12, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6, 8, 8, 12, 6], 'positions': [[1.09741493, 5.52611424, 6.73442699], [3.46187457, 3.22418662, 5.21790246], [2.23344373, 6.47388576, 5.21790246], [2.16549908, 9.01936924, 6.94269531], [2.43439344, 3.84135389, 6.94269531], [1.18987519, 6.02537898, 8.20873839], [2.21321619, 5.52147498, 8.50689039], [0.16653319, 6.52928298, 7.91058639], [7.24451875, 3.84135389, 3.49310961], [6.97562439, 9.01936924, 3.49310961], [5.90754025, 5.52611424, 6.73442699], [5.90754025, 5.52611424, 3.70137793], [8.27199989, 3.22418662, 5.21790246], [5.94814326, 8.40220196, 5.21790246], [5.5507893, 1.32025352, 5.21790246], [3.85922853, 6.49826886, 5.21790246], [7.1765741, 1.29587042, 5.21790246], [7.04356904, 6.47388576, 5.21790246], [4.56792348, 4.98664729, 5.21790246], [4.84209435, 10.16466263, 5.21790246], [4.8394561, 2.03285924, 3.90964625], [4.8394561, 2.03285924, 6.52615867], [6.97562439, 9.01936924, 6.94269531], [7.24451875, 3.84135389, 6.94269531], [4.57056174, 7.21087458, 6.52615867], [4.57056174, 7.21087458, 3.90964625], [7.0233415, 5.52147498, 8.50689039], [4.9766585, 6.52928298, 7.91058639], [3.50247759, 10.70412958, 6.73442699], [10.71766556, 5.52611424, 6.73442699], [8.66935384, 6.49826886, 5.21790246], [9.37804879, 4.98664729, 5.21790246], [9.64958141, 2.03285924, 6.52615867], [9.38068705, 7.21087458, 6.52615867], [9.38068705, 7.21087458, 3.90964625], [10.81012581, 6.02537898, 8.20873839], [11.83346681, 5.52147498, 8.50689039], [9.78678381, 6.52928298, 7.91058639], [8.3126029, 10.70412958, 6.73442699], [6.0000005, 6.02537898, 8.20873839]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.51285571425001, 177.408694420062, 3.17662204837235]",0.591770512339006
FOR001_2_20,"{'numbers': [6, 8, 8, 8, 12, 12, 8, 8, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 12, 12, 14, 8, 8, 8, 8, 8, 8, 6, 8, 8, 12, 12, 14, 8, 8, 8, 8, 6], 'positions': [[1.18987519, 6.36282267, 8.34393539], [0.02335019, 6.21413467, 8.42850939], [2.35639919, 6.51151067, 8.25936039], [4.88076272, 5.4273533, 3.57149061], [3.81267858, 1.9340983, 6.81280799], [3.85328159, 4.81018603, 5.29628346], [4.94870737, 2.88186983, 5.29628346], [2.74723268, 6.5726467, 5.29628346], [4.88076272, 5.4273533, 7.02107631], [2.47570007, 3.61885865, 6.60453967], [4.8334755, 6.21413467, 8.42850939], [7.1665245, 6.51151067, 8.25936039], [1.40761592, 7.11211365, 6.81280799], [6.17713822, 9.98820137, 5.29628346], [3.45592763, 8.08426827, 5.29628346], [5.08171243, 8.05988517, 5.29628346], [2.74459443, 8.79687399, 3.98802725], [2.74459443, 8.79687399, 6.60453967], [5.14965708, 10.60536865, 7.02107631], [8.62280389, 1.9340983, 6.81280799], [8.6634069, 4.81018603, 5.29628346], [6.57449217, 2.90625293, 5.29628346], [9.75883268, 2.88186983, 5.29628346], [7.28318712, 1.39463135, 5.29628346], [7.55735799, 6.5726467, 5.29628346], [9.69088803, 5.4273533, 7.02107631], [7.28582538, 3.61885865, 6.60453967], [7.28582538, 3.61885865, 3.98802725], [10.81012581, 6.36282267, 8.34393539], [9.64360081, 6.21413467, 8.42850939], [11.97664981, 6.51151067, 8.25936039], [6.21774123, 7.11211365, 3.77975893], [6.21774123, 7.11211365, 6.81280799], [8.26605295, 8.08426827, 5.29628346], [9.89183774, 8.05988517, 5.29628346], [7.55471974, 8.79687399, 3.98802725], [7.55471974, 8.79687399, 6.60453967], [9.95978239, 10.60536865, 7.02107631], [6.0000005, 6.36282267, 8.34393539]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[-1.51002212454955, 176.701590945955, 2.93741055997839]",1.09543825735161
